scenario_id,event_class,config,model,correct_diag,correct_tool,grounded,halluc,recommendation,latency,confidence,is_correct,raw,cause,outcome,equipment,severity,rec_tools,pred_cause,pred_tool,cause_ok,outcome_consistent,tool_consistent,parse_mode
IEEE14_SCN_002234,E7,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,56.69262027740479,1.0,True,"```json
{
  ""event_class"": ""E7"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injection of increased AVR setpoints resulted in multiple bus overvoltages, exceeding the 1.05 pu threshold.""
}
```",E7,overvoltage,none,high,power_flow;state_estimation;n1_security;grid_query_topology;grid_query_limits,E7,grid_query,True,True,False,json
IEEE14_SCN_000953,E3,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,39.10707235336304,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly injected a single transmission line outage on line_2_5.""
}
```",E3,none,branch,high,power_flow;contingency;n1_security;grid_query_topology,E3,contingency,True,True,True,json
IEEE14_SCN_002785,E9,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,52.1240177154541,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism explicitly combines a transmission line outage (E3) and a load surge (E1).""
}
```",E9,none,branch+demand,high,power_flow;contingency;n1_security;grid_query_topology,E9,contingency,True,True,True,json
IEEE14_SCN_001925,E3,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,41.04074025154114,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a single line outage on line_13_14, which matches the definition of E3.""
}
```",E3,undervoltage,branch,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E3,contingency,True,True,True,json
IEEE14_SCN_002703,E9,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,53.4251070022583,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event is a compound mechanism combining a transmission line outage (E3) and a significant load surge (E1).""
}
```",E9,undervoltage,branch+demand,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E9,contingency,True,True,True,json
IEEE14_SCN_001981,E3,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,54.5374493598938,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a single line outage (line_6_13), which matches the definition of E3.""
}
```",E3,undervoltage,branch,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E3,contingency,True,True,True,json
IEEE14_SCN_000948,E3,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,47.966609477996826,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly a single transmission line outage (line_2_4), which matches the definition of E3.""
}
```",E3,none,branch,high,power_flow;contingency;n1_security;grid_query_topology,E3,contingency,True,True,True,json
IEEE14_SCN_001349,E4,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,45.57958960533142,1.0,True,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly defines the injected mechanism as a single generator outage targeting gen_G6.""
}
```",E4,none,generator,high,power_flow;contingency;n1_security;grid_query_topology,E4,contingency,True,True,True,json
IEEE14_SCN_002035,E3,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,45.7786180973053,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is a single line outage targeting line_6_13.""
}
```",E3,undervoltage,branch,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E3,contingency,True,True,True,json
IEEE14_SCN_002982,E9,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,55.9373300075531,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly described as a compound event combining a transmission line outage and a load increase.""
}
```",E9,none,branch+demand,high,power_flow;contingency;n1_security;grid_query_topology,E9,contingency,True,True,True,json
IEEE14_SCN_002055,E3,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,43.491047859191895,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly describes a single transmission line outage (line_6_13).""
}
```",E3,undervoltage,branch,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E3,contingency,True,True,True,json
IEEE14_SCN_001408,E4,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,46.19405913352966,1.0,True,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a single generator outage (gen_G6), which matches the definition of E4.""
}
```",E4,none,generator,high,power_flow;contingency;n1_security;grid_query_topology,E4,contingency,True,True,True,json
IEEE14_SCN_001614,E5,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,53.64181280136109,1.0,True,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The event is explicitly defined as a small up-ramp of PV generation at sgen_PV14, which corresponds to a renewable ramp.""
}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,grid_query,True,True,False,json
IEEE14_SCN_001945,E3,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,46.84491610527039,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly defined as a single transmission line outage (line_6_13).""
}
```",E3,undervoltage,branch,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E3,contingency,True,True,True,json
IEEE14_SCN_002263,E7,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,63.67171025276184,0.5,True,"Thinking Process:

1.  **Analyze the Request:** The goal is to diagnose the INJECTED EVENT CLASS (cause axis) based on a specific scenario (IEEE14_SCN_002263) and provided rules/context. The output must be a specific JSON format.
2.  **Analyze the Scenario Data:**
    *   *Pre-state:* load 0.74, solar 0.69, wind 0.59, SOC 0.29.
    *   *Post-state:* V 1.0087-1.0800 pu peak 0.98% viol 1 under False over True overload False.
    *   *Injected Mechanism:* `avr_setpoint_shift scope voltage_control targets gen_G2;gen_G3;gen_G6;gen_G8;slack_bus_1`. (Excitation setpoints raised by 0.020 p.u. at 5 com",E7,overvoltage,none,high,power_flow;state_estimation;n1_security;grid_query_topology;grid_query_limits,E1,power_flow,False,False,True,last-E-digit
IEEE14_SCN_001379,E4,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,48.91780877113342,1.0,True,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly defined as a single generator outage (gen_G6), which matches the definition of E4.""
}
```",E4,none,generator,high,power_flow;contingency;n1_security;grid_query_topology,E4,contingency,True,True,True,json
IEEE14_SCN_001155,E3,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,48.75317931175232,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly defined as a single line outage (line_2_5), which corresponds directly to the E3 Transmission-Line Outage class.""
}
```",E3,none,branch,high,power_flow;contingency;n1_security;grid_query_topology,E3,contingency,True,True,True,json
IEEE14_SCN_002994,E9,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,58.21792650222778,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event is a compound mechanism combining a generator outage (gen_G6) and a large down-ramp of renewable generation (sgen_PV14, sgen_WIND6).""
}
```",E9,none,branch+demand,high,power_flow;contingency;n1_security;grid_query_topology,E9,contingency,True,True,True,json
IEEE14_SCN_002292,E7,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,49.63574242591858,1.0,True,"```json
{
  ""event_class"": ""E7"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injection of increased excitation setpoints directly causes the observed overvoltage condition (V > 1.05 pu).""
}
```",E7,overvoltage,none,high,power_flow;state_estimation;n1_security;grid_query_topology;grid_query_limits,E7,grid_query,True,True,False,json
IEEE14_SCN_001918,E3,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,46.43422532081604,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is a single line outage of line_6_13, which matches the definition of E3.""
}
```",E3,undervoltage,branch,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E3,contingency,True,True,True,json
IEEE14_SCN_001027,E3,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,46.37700748443604,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a single transmission line outage on line_2_5.""
}
```",E3,none,branch,high,power_flow;contingency;n1_security;grid_query_topology,E3,contingency,True,True,True,json
IEEE14_SCN_002976,E9,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,58.85310697555542,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected event is explicitly described as a compound mechanism combining a transmission line outage (E3) and a load surge (E1).""
}
```",E9,undervoltage,branch+demand,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E9,contingency,True,True,True,json
IEEE14_SCN_000382,E1,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,43.582005977630615,1.0,True,"```json
{
  ""event_class"": ""E1"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is a 30% demand increase at a single bus, which directly corresponds to a Load Surge (E1).""
}
```",E1,none,demand,high,n1_security;grid_query_topology,E1,grid_query,True,True,False,json
IEEE14_SCN_002050,E3,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,46.43367099761963,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is a single line outage of line_6_13, which directly matches the definition of E3.""
}
```",E3,undervoltage,branch,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E3,contingency,True,True,True,json
IEEE14_SCN_001778,E5,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,46.989206314086914,1.0,True,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is explicitly defined as a renewable ramp (down-ramp) targeting PV generation.""
}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,grid_query,True,True,False,json
IEEE14_SCN_001347,E4,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,45.41149950027466,1.0,True,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly describes the outage of a single non-slack generator (gen_G8), which matches the definition of E4.""
}
```",E4,none,generator,high,power_flow;contingency;n1_security;grid_query_topology,E4,contingency,True,True,True,json
IEEE14_SCN_002877,E9,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,48.41088342666626,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event is compound, combining a transmission line outage (E3) with a significant load surge (E1).""
}
```",E9,none,branch+demand,high,power_flow;contingency;n1_security;grid_query_topology,E9,contingency,True,True,True,json
IEEE14_SCN_001956,E3,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,42.60636854171753,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a single transmission line outage (line_6_13).""
}
```",E3,undervoltage,branch,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E3,contingency,True,True,True,json
IEEE14_SCN_001046,E3,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,46.77619695663452,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a single transmission line outage on line_6_13.""
}
```",E3,none,branch,high,power_flow;contingency;n1_security;grid_query_topology,E3,contingency,True,True,True,json
IEEE14_SCN_000841,E2,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,41.40090203285217,1.0,True,"```json
{
  ""event_class"": ""E2"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is a 10% demand decrease at a single bus, which directly corresponds to a Load Drop (E2).""
}
```",E2,none,demand,high,n1_security;grid_query_topology,E2,grid_query,True,True,False,json
IEEE14_SCN_002843,E9,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,54.20050835609436,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event is a compound mechanism involving the outage of a generator (gen_G6) and a large down-ramp of renewable generation (sgen_PV14, sgen_WIND6).""
}
```",E9,none,branch+demand,high,power_flow;contingency;n1_security;grid_query_topology,E9,contingency,True,True,True,json
IEEE14_SCN_000730,E2,E4_Full,Local,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,60.836029052734375,1.0,False,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The injected load drop (E2) caused the post-event voltage to exceed 1.05 pu, resulting in an overvoltage (E7).""
}
```",E2,none,demand,high,n1_security;grid_query_topology,E9,power_flow,False,True,False,json
IEEE14_SCN_001796,E5,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,51.11056208610535,1.0,True,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is explicitly defined as a large up-ramp of solar generation (PV14).""
}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,grid_query,True,True,False,json
IEEE14_SCN_001122,E3,E4_Full,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,45.71033477783203,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a single transmission line outage on line_9_10.""
}
```",E3,none,branch,high,power_flow;contingency;n1_security;grid_query_topology,E3,contingency,True,True,True,json
